payment_id,rows_count,first_date,last_date,transaction_types,source,is_sale_api,sale_reason,status,status_detail,operation_type,order_id,gross_amount,commission_calc,shipping_calc,launch_net_calc,net_api,extrato_sum,diff_extrato_vs_launch,money_release_date,money_release_status,fetch_error
140012522136,1,11-01-2026,11-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014516240162,163.01,13.54,17.95,131.52,123.37,123.37,-8.15,2026-01-11,released,
140021184146,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014516779056,977.32,94.49,28.45,854.38,854.38,854.38,0.0,2026-01-16,released,
140043405498,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014518255622,134.44,18.69,17.16,98.59,98.59,98.59,0.0,2026-01-15,released,
140051770645,1,05-01-2026,05-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-816.28,0.0,2026-01-05,released,
140062875396,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014519964310,194.34,17.31,17.95,159.08,159.08,159.08,0.0,2026-01-15,released,
140078200469,1,05-01-2026,05-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/140078200469'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
140087737157,3,05-01-2026,05-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014579732958,333.86,40.06,23.45,270.35,270.35,0.0,-270.35,2026-01-05,released,
140123943397,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014584180812,145.26,17.43,0.0,127.83,127.83,127.83,0.0,2026-01-15,released,
140129724203,3,14-01-2026,24-01-2026,payment | reserve_for_dispute,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014584847468,355.94,42.71,23.45,289.78,289.78,289.78,0.0,2026-01-14,released,
140132250075,3,06-01-2026,06-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014585097894,832.71,74.38,28.45,729.88,729.88,-0.0,-729.88,2026-01-06,released,
140145789304,1,13-01-2026,13-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014525803690,284.9,34.19,23.45,227.26,227.26,227.26,0.0,2026-01-13,released,
140150665598,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014526025560,119.7,10.66,15.01,94.03,94.03,94.03,0.0,2026-01-16,released,
140201114989,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014592143424,251.98,42.84,23.45,185.69,185.69,185.69,0.0,2026-01-16,released,
140207271759,1,06-01-2026,06-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-709.99,0.0,2026-01-06,released,
140207361853,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014592756736,947.4,113.68,46.9,786.82,786.82,786.82,0.0,2026-01-17,released,
140207380399,1,06-01-2026,06-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-321.0,0.0,2026-01-06,released,
140213313351,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014593436422,4509.74,541.17,85.95,3882.62,3882.62,3882.62,0.0,2026-01-26,released,
140219674195,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014594134006,407.21,56.64,23.45,327.12,327.12,327.12,0.0,2026-01-17,released,
140220498161,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014594254380,129.62,15.55,17.16,96.91,96.91,96.91,0.0,2026-01-17,released,
140228706789,3,06-01-2026,06-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014595113868,57.99,10.44,12.87,34.68,34.68,-0.0,-34.68,2026-01-06,released,
140238915792,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014530146356,59.12,13.84,0.0,45.28,45.28,45.28,0.0,2026-01-20,released,
140240998217,5,20-01-2026,21-01-2026,payment | refund | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014596501210,647.88,61.74,44.45,541.69,541.69,272.42,-269.27,2026-01-20,released,
140241282353,6,16-01-2026,27-01-2026,mediation | payment | refund | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014596533180,111.4,9.25,13.96,88.19,82.62,-53.86,-142.05,2026-01-16,released,
140245549531,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014597063424,169.46,15.1,20.2,134.16,134.16,134.16,0.0,2026-01-17,released,
140245920492,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014530461008,169.46,23.57,20.2,125.69,125.69,125.69,0.0,2026-01-16,released,
140247993577,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014597387312,397.99,35.45,44.45,318.09,318.09,318.09,0.0,2026-01-18,released,
140249927464,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014530672046,333.35,56.67,24.95,251.73,251.73,251.73,0.0,2026-01-20,released,
140250142885,3,15-01-2026,15-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014597678312,165.9,19.91,17.95,128.04,128.04,-0.0,-128.04,2026-01-15,released,
140252805392,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014530783566,37.68,9.85,0.0,27.83,27.83,27.83,0.0,2026-01-24,released,
140268488213,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014600061706,109.56,9.76,15.01,84.79,84.79,84.79,0.0,2026-01-18,released,
140282341986,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014532279344,66.3,20.62,0.0,45.68,45.68,45.68,0.0,2026-01-17,released,
140284411096,1,01-01-2026,01-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-57.0,0.0,2026-01-01,released,
140291550258,1,01-01-2026,01-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-1288.44,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/140291550258'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
140297604294,1,11-01-2026,11-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014533808636,260.2,44.23,23.45,192.52,192.52,192.52,0.0,2026-01-11,released,
140320549982,1,12-01-2026,12-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014536498356,142.4,17.09,15.96,109.35,109.35,109.35,0.0,2026-01-12,released,
140327697026,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014537278300,30.3,10.14,0.0,20.16,20.16,20.16,0.0,2026-01-20,released,
140335692498,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014538248648,29.39,9.12,0.0,20.27,20.27,20.27,0.0,2026-01-20,released,
140353551251,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014608882418,99.9,11.99,12.87,75.04,75.04,75.04,0.0,2026-01-17,released,
140364018062,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014540221968,464.34,41.36,23.45,399.53,399.53,399.53,0.0,2026-01-16,released,
140365907287,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014610266988,581.5,35.55,0.0,545.95,545.95,545.95,0.0,2026-01-15,released,
140367284397,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014610401062,299.9,35.99,19.95,243.96,243.96,243.96,0.0,2026-01-18,released,
140371246324,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014540757528,138.13,12.31,15.96,109.86,109.86,109.86,0.0,2026-01-23,released,
140374511680,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014541032800,397.99,35.45,44.45,318.09,318.09,318.09,0.0,2026-01-15,released,
140383841782,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014541829940,28.4,9.52,0.0,18.88,18.88,18.88,0.0,2026-01-15,released,
140383841793,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014612140090,269.0,32.28,23.45,213.27,213.27,213.27,0.0,2026-01-17,released,
140395321666,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,in_mediation,pending,regular_payment,2000014542862974,1679.88,224.17,85.95,1369.76,1369.76,1369.76,0.0,2026-01-25,released,
140396061192,1,14-01-2026,14-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014542795676,284.05,34.09,23.45,226.51,226.51,226.51,0.0,2026-01-14,released,
140397652934,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014543088346,169.46,15.1,17.95,136.41,136.41,136.41,0.0,2026-01-16,released,
140405395735,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014614916116,2731.8,327.82,46.9,2357.08,2357.08,2357.08,0.0,2026-01-18,released,
140415090506,3,15-01-2026,20-01-2026,payment | reserve_for_dispute,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014545130846,500.0,60.0,19.95,420.05,420.05,420.05,0.0,2026-01-15,released,
140415296210,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014545147914,575.6,97.85,24.95,452.8,452.8,452.8,0.0,2026-01-15,released,
140415539950,3,12-01-2026,17-01-2026,payment | reserve_for_bpp_shipping_return,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014545179824,113.9,13.67,13.96,86.27,86.27,86.27,0.0,2026-01-12,released,
140417021109,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014616328800,183.9,22.07,17.95,143.88,143.88,143.88,0.0,2026-01-21,released,
140418369532,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014545536410,404.44,36.02,23.45,344.97,344.97,344.97,0.0,2026-01-16,released,
140422465618,3,02-01-2026,02-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014545980906,2850.0,507.0,24.95,2318.05,2318.05,0.0,-2318.05,2026-01-02,released,
140422485450,2,02-01-2026,02-01-2026,mediation | payment,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014545980906,2000.0,0.0,0.0,2000.0,2000.0,0.0,-2000.0,2026-01-02,released,
140423671306,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014546130666,28.4,9.52,0.0,18.88,18.88,18.88,0.0,2026-01-17,released,
140453365536,3,13-01-2026,13-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014549073068,401.75,48.21,23.45,330.09,330.09,-0.0,-330.09,2026-01-13,released,
140475464202,1,12-01-2026,12-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014551492682,101.27,10.5,16.41,74.36,74.36,74.36,0.0,2026-01-12,released,
140494466821,3,19-01-2026,19-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014624077422,387.9,46.55,24.95,316.4,316.4,0.0,-316.4,2026-01-19,released,
140495348777,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014624091440,279.9,32.39,24.95,222.56,212.56,212.56,-10.0,2026-01-26,released,
140496724089,1,08-01-2026,08-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-169.03,0.0,2026-01-10,released,
140500440771,3,12-01-2026,12-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014624651548,134.9,16.19,15.96,102.75,102.75,-0.0,-102.75,2026-01-12,released,
140507536799,3,17-01-2026,17-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014625438404,259.0,31.08,24.95,202.97,202.97,-0.0,-202.97,2026-01-17,released,
140508355800,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014554951444,69.02,12.9,0.0,56.12,56.12,56.12,0.0,2026-01-21,released,
140515340698,1,13-01-2026,13-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014555499972,284.05,34.09,23.45,226.51,226.51,226.51,0.0,2026-01-13,released,
140541328108,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014558225620,149.19,20.75,17.96,110.48,110.48,110.48,0.0,2026-01-20,released,
140545137977,5,23-01-2026,27-01-2026,mediation | payment | refund | reserve_for_bpp_shipping_return,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014629762384,513.03,53.63,24.95,434.45,434.45,0.0,-434.45,2026-01-23,released,
140545194728,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014558656314,147.15,17.66,17.16,112.33,112.33,112.33,0.0,2026-01-17,released,
140546410145,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014629912164,402.9,48.35,23.45,331.1,331.1,331.1,0.0,2026-01-24,released,
140563976561,2,20-01-2026,27-01-2026,payment | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014631961236,1338.9,160.67,44.45,1133.78,1133.78,0.0,-1133.78,2026-01-20,released,
140564989669,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014632124272,162.33,15.7,20.2,126.43,126.43,126.43,0.0,2026-01-20,released,
140606200921,1,19-01-2026,19-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014636456130,208.9,25.07,65.95,117.88,117.88,117.88,0.0,2026-01-19,released,
140623140222,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014566519984,110.1,13.21,15.01,81.88,81.88,81.88,0.0,2026-01-26,released,
140627650994,1,13-01-2026,13-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014567052138,284.9,34.19,23.45,227.26,227.26,227.26,0.0,2026-01-13,released,
140639185016,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014568605954,284.9,34.19,23.45,227.26,227.26,227.26,0.0,2026-01-24,released,
140640665103,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014639422156,486.9,58.43,93.44,335.03,335.03,335.03,0.0,2026-01-21,released,
140643602789,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014639692040,149.9,17.99,17.16,114.75,114.75,114.75,0.0,2026-01-18,released,
140653454200,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014570691580,366.6,42.79,23.45,300.36,290.36,290.36,-10.0,2026-01-18,released,
140655181652,1,04-01-2026,04-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-1000.0,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/140655181652'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
140658943809,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014641240064,376.9,45.23,24.95,306.72,306.72,306.72,0.0,2026-01-23,released,
140663847777,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014641668576,10552.9,1266.35,98.95,9187.6,9187.6,9187.6,0.0,2026-01-26,released,
140668502871,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,in_mediation,pending,regular_payment,2000014642154928,427.9,51.35,26.95,349.6,349.6,349.6,0.0,2026-01-23,released,
140679906945,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014643143384,289.0,34.68,23.45,230.87,230.87,230.87,0.0,2026-01-23,released,
140684975045,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014643830112,24.9,9.24,0.0,15.66,15.66,15.66,0.0,2026-01-23,released,
140685183415,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014643849184,176.9,21.23,21.1,134.57,134.57,134.57,0.0,2026-01-21,released,
140686543155,1,09-01-2026,09-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-200.0,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/140686543155'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
140688038213,2,24-01-2026,24-01-2026,payment | refund,ml_api_or_cache,True,sale,refunded,by_admin,regular_payment,2000014644165880,355.94,42.71,0.0,313.23,313.23,0.0,-313.23,2026-01-24,released,
140701705736,1,05-01-2026,05-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-757.87,0.0,2026-01-05,released,
140704222179,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014645302206,134.9,16.19,17.16,101.55,101.55,101.55,0.0,2026-01-23,released,
140704272795,1,09-01-2026,09-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-119.9,0.0,2026-01-09,released,
140705030609,1,09-01-2026,09-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-31.9,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/140705030609'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
140706400795,1,27-01-2026,27-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014645494958,123.9,21.06,0.0,102.84,102.84,102.84,0.0,2026-01-27,released,
140706688211,1,27-01-2026,27-01-2026,shipping,ml_api_or_cache,False,no_order_id,approved,accredited,money_transfer,,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2026-01-27,released,
140713837336,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014577119730,1242.94,120.17,24.95,1097.82,1097.82,1097.82,0.0,2026-01-18,released,
140727267196,1,14-01-2026,14-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014578554004,251.98,42.84,23.45,185.69,185.69,185.69,0.0,2026-01-14,released,
140758087794,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014581966186,119.5,20.32,13.96,85.22,85.22,85.22,0.0,2026-01-16,released,
140766948216,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014583140532,91.9,11.03,12.87,68.0,68.0,68.0,0.0,2026-01-16,released,
140770707157,5,16-01-2026,16-01-2026,mediation | payment | refund | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014651493178,28.7,9.55,0.0,19.15,19.15,0.0,-19.15,2026-01-16,released,
140775069472,1,15-01-2026,15-01-2026,shipping,ml_api_or_cache,False,no_order_id,approved,accredited,money_transfer,,0.0,0.0,0.0,0.0,0.0,1.09,0.0,2026-01-15,released,
140778735616,6,17-01-2026,24-01-2026,mediation | payment | refund | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014584648640,209.66,35.64,22.45,151.57,151.57,-67.35,-218.92,2026-01-17,released,
140779626787,1,10-01-2026,10-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-70.0,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/140779626787'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
140794107861,3,10-01-2026,10-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014653828072,149.1,25.35,15.96,107.79,107.79,0.0,-107.79,2026-01-10,released,
140797336762,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,charged_back,reimbursed,regular_payment,2000014586549554,113.06,13.57,16.41,83.08,83.08,83.08,0.0,2026-01-17,released,
140798451364,1,14-01-2026,14-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014586655484,116.93,13.04,13.96,89.93,89.93,89.93,0.0,2026-01-14,released,
140806214821,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014654836820,124.9,14.99,15.96,93.95,93.95,93.95,0.0,2026-01-22,released,
140831797129,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014657158358,557.89,53.95,23.45,480.49,480.49,480.49,0.0,2026-01-24,released,
140841104797,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014658078910,63.9,14.42,0.0,49.48,49.48,49.48,0.0,2026-01-22,released,
140843722249,1,22-01-2026,22-01-2026,shipping,ml_api_or_cache,False,marketplace_shipment,approved,accredited,regular_payment,46244420828,0.0,0.0,0.0,0.0,0.0,9.99,0.0,2026-01-22,released,
140850000172,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014592014790,1589.66,190.76,44.45,1354.45,1354.45,1354.45,0.0,2026-01-21,released,
140851500510,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014592095014,27.55,9.11,0.0,18.44,18.44,18.44,0.0,2026-01-17,released,
140856831026,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014592580888,275.9,33.11,23.45,219.34,219.34,219.34,0.0,2026-01-18,released,
140860875070,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014592963966,122.26,20.78,18.76,82.72,82.72,82.72,0.0,2026-01-16,released,
140875773384,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014594668662,91.08,10.93,11.97,68.18,68.18,68.18,0.0,2026-01-26,released,
140878309513,1,10-01-2026,10-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-4000.0,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/140878309513'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
140880408350,2,06-01-2026,06-01-2026,mediation | payment,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014595113868,29.0,0.0,0.0,29.0,29.0,0.0,-29.0,2026-01-06,released,
140880670580,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014595153584,257.92,22.97,23.45,211.5,211.5,211.5,0.0,2026-01-17,released,
140882564764,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014595305168,57.99,10.44,12.87,34.68,34.68,34.68,0.0,2026-01-18,released,
140882604552,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014595305168,29.0,0.0,0.0,29.0,29.0,29.0,0.0,2026-01-18,released,
140893578070,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014596650250,19.9,8.64,0.0,11.26,11.26,11.26,0.0,2026-01-26,released,
140898783536,5,17-01-2026,24-01-2026,mediation | payment | refund | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014597265704,317.9,54.04,23.45,240.41,240.41,0.0,-240.41,2026-01-17,released,
140902184304,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014597699072,319.0,38.28,24.95,255.77,255.77,255.77,0.0,2026-01-16,released,
140905145024,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014598148054,637.18,61.6,28.45,547.13,547.13,547.13,0.0,2026-01-17,released,
140915607218,3,12-01-2026,12-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014599496942,111.6,38.4,0.0,73.2,73.2,0.0,-73.2,2026-01-12,released,
140918245036,1,06-01-2026,06-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/140918245036'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
140961637762,1,06-01-2026,06-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-518.98,0.0,2026-01-06,released,
140963965997,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014670165664,339.9,57.78,23.45,258.67,258.67,258.67,0.0,2026-01-22,released,
140975114783,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014671532382,174.9,20.99,21.1,132.81,132.81,132.81,0.0,2026-01-25,released,
140979207659,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014671988926,78.9,20.16,0.0,58.74,58.74,58.74,0.0,2026-01-26,released,
140982557100,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014607225674,289.0,34.68,24.95,229.37,229.37,229.37,0.0,2026-01-15,released,
141009085184,3,07-01-2026,07-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014609240668,521.7,62.61,53.86,405.23,405.23,0.0,-405.23,2026-01-07,released,
141025140799,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014676216998,126.9,15.23,15.96,95.71,95.71,95.71,0.0,2026-01-21,released,
141033243857,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014677027490,299.0,35.88,23.45,239.67,239.67,239.67,0.0,2026-01-22,released,
